ID,ID_SENTENCE,ORI_SENTENCE,PAPER,JOURNAL,MOVE,STEP,CLASSIFIED_BY,LABEL
143,17,"In contrast, a dynamic analysis, which extracts an architecture or analyzes conformance based on one or more program runs [34], may miss important objects or relations that arise only in other executions.",10.1145-1858996.1859001,ase,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA_PRODIGY,M2-S05
144,18,"The contributions of this paper are: • The first architecture-centric approach, Secoria2,",10.1145-1858996.1859001,ase,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_PRODIGY,M3-S10
145,19,"that enables both reasoning at the level of a security runtime architecture, and relating it to the code at the same time, as compared to previous approaches which do one or the other.",10.1145-1858996.1859001,ase,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_PRODIGY,M3-S10
146,20,The approach can enforce both code-level and global architectural constraints.,10.1145-1858996.1859001,ase,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_PRODIGY,M3-S10
148,22,"An end-to-end validation of Secoria using a real, 3,000-line Java implementation of a runtime architecture designed by a security expert.",10.1145-1858996.1859001,ase,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_PRODIGY,M3-S10
149,23,"1Threat modeling typically uses a data flow diagram, which describes how data enters, leaves and traverses the system, shows data sources and destinations, trust boundaries and processes that data goes through [38].",10.1145-1858996.1859001,ase,Establishing the territory,Referring to previous work to establish what is already known,LETRA_PRODIGY,M1-S04
150,24,"Here, a security architecture shows points-to rather than data flow connectors.",10.1145-1858996.1859001,ase,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_PRODIGY,M3-S10
151,25,2 Secoria stands for Security conformance of objectoriented runtime views of architecture.,10.1145-1858996.1859001,ase,Establishing the territory,Referring to previous work to establish what is already known,LETRA_PRODIGY,M1-S04
153,27,"Scholia requires adding typecheckable annotations, to establish traceability between the target architecture and the code.",10.1145-1858996.1859001,ase,Establishing the territory,Referring to previous work to establish what is already known,LETRA_PRODIGY,M1-S04
154,28,Our design intent–based analysis involves an iterative process with two main stages: the conformance stage (Sect.,10.1145-1858996.1859001,ase,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA_PRODIGY,M3-S12
155,29,"2), which relates a security architecture to code, and the enforcement stage (Sect. 3), which enforces architectural intent.",10.1145-1858996.1859001,ase,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA_PRODIGY,M3-S12
156,30,We evaluate the Secoria approach by applying it to a real system (Sect. 4).,10.1145-1858996.1859001,ase,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA_PRODIGY,M3-S12
157,31,"Finally, we conclude with a discussion (Sect. 5) and a brief survey of related work (Sect.",10.1145-1858996.1859001,ase,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA_PRODIGY,M3-S12
159,0,"Wikis have become increasingly popular for collaboratively creating, managing and sharing knowledge.",10.1145-1858996.1859002,ase,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA_PRODIGY,M1-S02
160,1,"This includes both for large scale, general purpose knowledge repositories, such as Wikipedia, but also increasingly for corporate usage [15]. Wikis have significant advantages in their open collaborative approach to (often tacit) knowledge capture and manipulation (wiki “gardening”).",10.1145-1858996.1859002,ase,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA_PRODIGY,M1-S02
161,2,"However, the popularity of wikis does lead to a problem with scale: as the size of wikis increase, users increasingly find it difficult to locate and assimilate the knowledge they need [3].",10.1145-1858996.1859002,ase,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_PRODIGY,M1-S03
162,3,"As a result, while establishing a “wiki culture” within an organization is readily achievable, getting people to sustain their usage of a wiki can be problematic due to these search and navigation issues.",10.1145-1858996.1859002,ase,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_PRODIGY,M1-S03
163,4,"To mitigate these issues, we have been exploring the concept of a Visual Wiki",10.1145-1858996.1859002,ase,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA_PRODIGY,M3-S07
165,6,"This combines visualizations, providing a high level overview, and wiki pages, providing more detailed information juxtaposed in a focus-plus-context oriented format.",10.1145-1858996.1859002,ase,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_PRODIGY,M3-S10
166,7,"Having successfully manually developed and evaluated a variety of applications based on our Visual Wiki conceptual model, we wanted to make the development of Visual Wiki style applications easier, ideally by end-users themselves.",10.1145-1858996.1859002,ase,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_PRODIGY,M3-S10
167,8,"Accordingly we have designed and implemented VikiBuilder, a meta-tool supporting the specification and realization of Visual Wiki applications.",10.1145-1858996.1859002,ase,Occupying the niche,Describing the research design and the methods used,LETRA_PRODIGY,M3-S09
168,9,"We begin by motivating our research, including an introduction to our Visual Wiki conceptual model.",10.1145-1858996.1859002,ase,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA_PRODIGY,M3-S12
169,10,We then provide a high level description of our VikiBuilder approach and the meta-tool realizing it.,10.1145-1858996.1859002,ase,Occupying the niche,Describing the research design and the methods used,LETRA_PRODIGY,M3-S09
170,11,"Following a more detailed description of the application’s architecture and implementation, we prove its utility by describing its use to implement a variety of Visual Wikis.",10.1145-1858996.1859002,ase,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA_PRODIGY,M3-S12
171,12,This leads into discussion of our experiences using and evaluating VikiBuilder and we outline some areas for future research.,10.1145-1858996.1859002,ase,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA_PRODIGY,M3-S12
174,15,A Visual Wiki [13] is a web-application integrating a textual and a visual representation of the same underlying body of knowledge.,10.1145-1858996.1859002,ase,Establishing the territory,Referring to previous work to establish what is already known,LETRA_PRODIGY,M1-S04
175,16,"Both or either of the representations may be editable in a shared, traditional wiki style.",10.1145-1858996.1859002,ase,Establishing the territory,Referring to previous work to establish what is already known,LETRA_PRODIGY,M1-S04
176,17,"The purpose of a Visual Wiki is to increase the effectiveness of wikis as knowledge management tools, via visual enhancements.",10.1145-1858996.1859002,ase,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA_PRODIGY,M1-S02
177,18,"As shown in Figure 1 our Visual Wiki concept consists of four components: the problem domain, the textual and visual representation, and a mapping in between.",10.1145-1858996.1859002,ase,Occupying the niche,Describing the research design and the methods used,LETRA_PRODIGY,M3-S09
184,25,The domain component describes the purpose and content of the Visual Wiki.,10.1145-1858996.1859002,ase,Occupying the niche,Describing the research design and the methods used,LETRA_PRODIGY,M3-S09
